trail_id,name,park_name,city_name,state_name,country_name,popularity,length,elevation_gain,difficulty_rating,route_type,avg_rating,num_reviews,dogs-no,forest,river,views,waterfall,wild-flowers,wildlife,partially-paved,lake,kids,historic-site,dogs-leash,ada,beach,cave,paved,strollers,hot-springs,city-walk,rails-trails_x,dogs,birding,camping,hiking,nature-trips,trail-running,walking,fishing,backpacking,sea-kayaking,canoeing,mountain-biking,horseback-riding,scenic-driving,road-biking,off-road-driving,rock-climbing,snowshoeing,cross-country-skiing,fly-fishing,paddle-sports,skiing,bike-touring,whitewater-kayaking,rails-trails_y,ice-climbing,surfing,snowboarding
10027108,Brokeoff Mountain Trail,Lassen Volcanic National Park,Mill Creek,California,United States,18.4314,12230.984,786.9936,5,out and back,5.0,185,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10034011,Zabriskie Point,Death Valley National Park,Death Valley,California,United States,18.3978,643.736,15.8496,1,out and back,4.5,147,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10028494,Mastodon Peak Loop Trail,Joshua Tree National Park,Mecca,California,United States,18.2913,3862.416,111.8616,1,loop,4.5,160,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10026938,Redwood Canyon Sugar Bowl Trail,Sequoia and Kings Canyon National Park,Stony Creek Village,California,United States,18.2809,17541.806,665.988,3,loop,4.5,99,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10026957,Crescent and Log Meadows Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,18.2791,2896.812,62.7888,1,loop,4.5,118,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10258341,Bear Gulch Day Use Area to Reservoir via Rim Trail,Pinnacles National Park,Paicines,California,United States,18.2277,2896.812,134.7216,3,loop,4.5,193,True,True,False,True,True,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10252968,Split Rock Loop Trail,Joshua Tree National Park,Twentynine Palms,California,United States,18.0666,3057.746,76.8096,1,loop,4.5,198,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235919,Sentinel Meadow Cook's Meadow Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,18.0573,3540.548,25.908,1,loop,4.5,86,False,True,False,True,False,True,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10111890,Black Rock Canyon to Panorama Loop Trail,Joshua Tree National Park,Yucca Valley,California,United States,17.7647,10299.776,363.9312,3,loop,4.5,175,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10034225,Mineral King to Little Five Lakes Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,17.7092,44578.718,2858.7192,5,loop,4.5,55,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235927,Illilouette Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,17.689,7885.766,442.8744,3,out and back,4.5,112,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10027315,Dante's View Trail,Death Valley National Park,Death Valley,California,United States,17.5667,2574.944,109.728,1,out and back,4.5,102,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10027540,Big Baldy Ridge Trail,Sequoia and Kings Canyon National Park,Stony Creek Village,California,United States,17.4117,8851.37,423.9768,3,loop,4.5,110,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10031434,Tuolumne Meadows to Glen Aulin High Sierra Camp,Yosemite National Park,Yosemite Valley,California,United States,17.3657,19473.014,365.76,3,out and back,4.5,93,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
10033216,Telescope Peak Trail,Death Valley National Park,Death Valley,California,United States,17.1872,19312.08,1012.8504,5,out and back,4.5,101,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10036262,Mount Langley,Sequoia and Kings Canyon National Park,Lone Pine,California,United States,16.8261,33796.14,1349.9592,5,out and back,4.5,111,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10032041,Hetch Hetchy Trail to Rancheria Falls,Yosemite National Park,Long Barn,California,United States,16.6842,18185.542,775.716,5,out and back,4.5,101,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10243572,Valley Floor Loop Trail,Yosemite National Park,Yosemite Valley,California,United States,16.6784,32347.734,370.9416,1,loop,4.5,115,True,True,True,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10011461,Golden Canyon Trail to Red Cathedral,Death Valley National Park,Death Valley,California,United States,16.6571,4667.086,174.9552,3,out and back,4.5,140,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10006763,Lembert Dome Loop,Yosemite National Park,Yosemite Valley,California,United States,16.6277,5954.558,257.8608,3,loop,4.5,135,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10016234,Little Baldy Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,16.524,5310.822,241.7064,3,out and back,5.0,135,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235911,Inspiration Point Trail,Yosemite National Park,Yosemite Valley,California,United States,16.4319,3701.482,317.9064,3,out and back,4.5,113,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10013938,High Peaks Trail,Pinnacles National Park,Paicines,California,United States,16.1903,10138.842,539.8008,7,loop,4.5,88,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10273406,Mirror Lake from Shuttle Stop 17,Yosemite National Park,Yosemite Valley,California,United States,16.0151,3701.482,44.8056,1,loop,4.0,146,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10039812,Ten Lakes Trail,Yosemite National Park,Yosemite Valley,California,United States,15.968,19955.816,920.8008,5,out and back,4.5,94,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10259118,Hanging Rock Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,15.8916,804.67,33.8328,1,out and back,4.5,38,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10236157,Mill Creek Falls Trail,Lassen Volcanic National Park,Mill Creek,California,United States,15.6627,6115.492,237.744,3,out and back,4.5,132,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10031432,Olmsted Point Nature Trail,Yosemite National Park,Yosemite Valley,California,United States,15.5984,643.736,16.764,1,out and back,4.5,51,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10260204,Golden Canyon and Gower Gulch Loop via Zabriskie Point,Death Valley National Park,Death Valley,California,United States,15.3815,9334.172,332.8416,3,loop,4.5,96,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10259901,Manzanita Lake Loop,Lassen Volcanic National Park,Old Station,California,United States,15.1058,3057.746,13.716,1,loop,4.5,142,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False
10037318,High Sierra Trail to Hamilton Lakes,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,15.0559,46027.124,2118.9696,5,out and back,5.0,25,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10027534,Sugar Bowl - Redwood Creek Loop,Sequoia and Kings Canyon National Park,Stony Creek Village,California,United States,14.952,10460.71,463.9056,3,loop,4.5,77,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10026939,"Hart Tree, Fallen Goliath, Redwood Creek Loop",Sequoia and Kings Canyon National Park,Stony Creek Village,California,United States,14.9092,11426.314,412.6992,3,loop,4.5,91,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10031637,Devil's Kitchen Trail,Lassen Volcanic National Park,Chester,California,United States,14.7733,7402.964,187.7568,3,out and back,4.5,90,True,True,False,False,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10034281,Mosaic Canyon Trail,Death Valley National Park,Death Valley,California,United States,14.6726,5632.69,324.9168,1,out and back,4.0,130,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10259433,High Peaks & Balconies Cave Loop Trail,Pinnacles National Park,Paicines,California,United States,14.3763,12713.786,549.8592,3,loop,4.5,92,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10136861,Boy Scout Trail To Willow Hole Extended Route,Joshua Tree National Park,Twentynine Palms,California,United States,14.2507,28324.384,504.7488,3,out and back,4.5,104,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10015097,Moses Spring Trail to Bear Gulch Reservoir,Pinnacles National Park,Paicines,California,United States,14.2147,1770.274,96.9264,3,out and back,4.5,91,True,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10008947,Old Pinnacles Trail to Balconies,Pinnacles National Park,Paicines,California,United States,14.2093,8207.634,150.876,3,loop,4.5,117,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10291879,Zumwalt Meadow Loop Trail,Sequoia and Kings Canyon National Park,Hume,California,United States,14.082,2414.01,40.8432,1,loop,4.5,100,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10414200,Mirror Lake Paved Trail,Yosemite National Park,Yosemite Valley,California,United States,14.0674,2574.944,29.8704,1,out and back,4.5,123,False,True,False,True,False,False,False,False,True,True,False,True,True,False,False,True,True,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
10035721,Potato Harbor Trail,Channel Islands National Park,Ventura,California,United States,14.0568,7885.766,183.7944,1,loop,4.5,103,True,False,False,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,False,False,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10026944,Muir Grove Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,13.9598,5954.558,173.736,3,out and back,4.5,84,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10037326,Monarch Lakes Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,13.9025,13518.456,807.72,5,out and back,4.5,51,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10269473,The Maze Loop,Joshua Tree National Park,Twentynine Palms,California,United States,13.8899,7563.898,109.728,3,loop,4.5,99,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10028456,Death Valley Natural Bridge Road,Death Valley National Park,Death Valley,California,United States,13.8009,6920.162,304.8,1,out and back,4.0,104,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10294476,Roaring River Falls Trail,Sequoia and Kings Canyon National Park,Cedar Grove,California,United States,13.5845,482.802,7.9248,1,out and back,4.5,101,True,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10022095,Hidden Beach and False Klamath Rock,Redwood National Park,Klamath,California,United States,13.4062,12230.984,349.9104,3,out and back,4.5,51,True,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10294375,Grizzly Falls,Sequoia and Kings Canyon National Park,Dunlap,California,United States,13.3331,160.934,5.7912,1,out and back,4.5,56,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10022595,Darwin Falls Trail via Old Toll Road,Death Valley National Park,Darwin,California,United States,13.2405,3057.746,68.8848,1,out and back,4.0,83,True,False,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10034189,Smugglers Cove Trail,Channel Islands National Park,Ventura,California,United States,13.2334,12391.918,426.72,3,out and back,4.5,84,True,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10013268,Balconies Trail,Pinnacles National Park,Paicines,California,United States,13.1617,13196.588,592.836,3,loop,4.5,58,True,False,False,True,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10381604,Grizzly Giant Loop Trail,Yosemite National Park,Fish Camp,California,United States,13.1348,3218.68,106.9848,1,loop,4.5,129,True,True,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10260515,Sawtooth Pass Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,13.1092,20438.618,1314.9072,5,out and back,5.0,34,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10018534,Kibbie Lake Trail,Yosemite National Park,Mi Wuk Village,California,United States,13.0192,21082.354,797.9664,5,loop,4.5,49,True,True,True,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,True,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10017427,Gaylor Lakes Trail,Yosemite National Park,Lee Vining,California,United States,12.9552,5632.69,368.808,5,out and back,4.5,86,True,True,False,True,False,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10016528,Juniper Canyon Trail to High Peaks,Pinnacles National Park,Paicines,California,United States,12.9046,5793.624,383.7432,5,loop,4.5,97,True,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
10036072,Wall Street Mill Trail,Joshua Tree National Park,Twentynine Palms,California,United States,12.8265,3862.416,26.8224,1,out and back,4.0,110,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10279543,Eagle View Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,12.8184,2414.01,85.9536,3,out and back,4.5,54,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235925,Dewey Point Trail,Yosemite National Park,Yosemite Valley,California,United States,12.8074,12070.05,306.9336,3,loop,4.5,48,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
10009508,Gower Gulch Loop Trail,Death Valley National Park,Death Valley,California,United States,12.7835,6759.228,217.932,3,loop,4.5,92,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10236037,Desolation Canyon Trail,Death Valley National Park,Death Valley,California,United States,12.7803,5793.624,234.696,3,out and back,4.5,69,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10031728,Redwood Creek Trail,Redwood National Park,Orick,California,United States,12.7515,25105.704,340.7664,3,out and back,4.5,54,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10008916,John Muir Trail in Kings Canyon,Sequoia and Kings Canyon National Park,Mammoth Lakes,California,United States,12.7453,134701.758,4503.7248,7,point to point,5.0,15,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10112073,Snow Creek Falls Trail,Yosemite National Park,Yosemite Valley,California,United States,12.7401,32508.668,1641.9576,5,out and back,4.5,44,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10028657,May Lake High Sierra Camp from Tioga Pass Road,Yosemite National Park,Yosemite Valley,California,United States,12.6368,10299.776,327.9648,3,out and back,4.5,41,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10015707,Black Rock Canyon Trail to Warren Peak,Joshua Tree National Park,Yucca Valley,California,United States,12.5856,8046.7,311.8104,5,out and back,4.5,76,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10036243,Ladybug Camp Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,12.5301,11587.248,594.9696,3,out and back,4.0,82,True,True,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10461398,El Capitan Loop,Yosemite National Park,Yosemite Valley,California,United States,12.477,34600.81,1588.9224,7,loop,4.5,15,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235905,Artist Point Trail,Yosemite National Park,Yosemite Valley,California,United States,12.4458,3701.482,225.8568,3,out and back,4.0,46,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10031465,Franklin Lakes Trail,Sequoia and Kings Canyon National Park,Three Rivers,California,United States,12.4433,18024.608,1053.9984,5,out and back,4.5,35,True,True,True,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10027494,Grand Canyon of the Tuolumne,Yosemite National Park,Yosemite Valley,California,United States,12.4204,92858.918,3507.9432,3,loop,5.0,16,True,True,True,True,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10021742,Keys View Loop to Inspiration Point Trail,Joshua Tree National Park,Thousand Palms,California,United States,12.3564,1931.208,152.7048,1,loop,4.5,53,True,False,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10026916,Young Lakes Trail Loop,Yosemite National Park,Yosemite Valley,California,United States,12.3443,27680.648,833.9328,3,loop,4.5,56,True,True,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10002434,May Lake,Yosemite National Park,Yosemite Valley,California,United States,12.3328,4506.152,151.7904,3,out and back,4.5,74,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10235928,Elizabeth Lake Trail,Yosemite National Park,Yosemite Valley,California,United States,12.1316,7885.766,256.9464,3,out and back,4.5,62,True,False,True,True,False,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10258447,Hetch Hetchy Loop via Lake Vernon,Yosemite National Park,Groveland,California,United States,12.1212,41520.972,1725.7776,5,loop,4.5,56,True,True,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10257832,North View and Maze Trails,Joshua Tree National Park,Twentynine Palms,California,United States,12.0712,9495.106,208.788,3,loop,4.5,81,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10257120,Panorama Trail to Little Yosemite Valley,Yosemite National Park,Yosemite Valley,California,United States,12.0193,33796.14,1193.9016,5,out and back,5.0,30,True,True,True,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10027530,Big Stump Loop Trail,Sequoia and Kings Canyon National Park,Dunlap,California,United States,12.0027,2896.812,71.9328,1,loop,4.5,76,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10305598,Balconies Cave Trail,Pinnacles National Park,Paicines,California,United States,11.8881,4184.284,121.92,3,out and back,4.5,75,True,False,False,True,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10035725,Sunrise Lakes Trail,Yosemite National Park,Yosemite Valley,California,United States,11.8718,15127.796,727.8624,5,out and back,4.5,30,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,True,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
10007611,Eagle Peak Trail,Yosemite National Park,Yosemite Valley,California,United States,11.8682,23013.562,1836.7248,5,out and back,4.5,39,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
